attribute 0,attribute 1,attribute 2,attribute 3,attribute 4,attribute 5,attribute 6,attribute 7,attribute 8,attribute 9,attribute 10,attribute 11,attribute 12,attribute 13,attribute 14,attribute 15,attribute 16,attribute 17,attribute 18,attribute 19
-0.024906527,3.941904418,-3.099504408,-1.988761214,-1.559518098,0.842896449,-0.726715171,-0.166870829,-0.724659649,0.612956701,-0.052458563,0.194487376,0.815194712,0.140538105,-0.649538879,-0.01640947,-0.790954783,1.240277773,-0.164651098,-0.588551734
4.83741555,-1.193052818,-0.383783488,1.383068405,-0.101358768,0.877278201,0.268663275,0.464467508,-0.564501908,-0.770293727,-1.142360971,-1.393158479,-0.362948842,0.245267863,-0.28491139,-0.693139974,0.477079422,0.461894092,0.47806833,0.026854695
0.453159767,6.034269804,-5.940177128,-1.802610276,-3.629172415,-1.386832861,-1.892012992,4.425216114,-0.132793783,1.526906723,-0.279668623,-0.162270026,0.422059815,0.410837791,-0.781600582,0.40921981,0.236602378,-0.058934518,0.719800947,0.89939763
-4.837804927,-2.060667634,0.674349148,-0.831731016,0.030281205,0.522758149,0.800912939,0.769609296,-0.93824664,-0.190745488,-0.116084086,-0.77112596,0.480385555,0.605928562,-1.956035155,-0.800474697,-0.418086925,-0.121073303,-0.366154098,-0.393704553
8.353046105,-0.623559964,0.166939921,1.028702879,-0.454204422,1.212169942,-0.862150459,-0.534238494,0.398767614,-0.157413496,-0.703417965,-0.758847919,-0.058222391,0.004199067,-0.719468229,0.781184847,1.229681684,0.535118234,0.231751731,-0.678123696
-4.529104435,-0.871744163,-0.574860149,2.281333058,-1.047038212,-0.149074282,0.625526618,0.148694419,0.713166189,-1.556050418,0.768293878,1.391320119,1.324540616,0.804143676,0.223659915,0.831747255,-0.342175449,-0.882932535,0.087074788,-0.095888503
-8.434481325,-0.975502987,-1.168782236,-1.290522817,0.224041184,-0.65806598,0.951570286,0.549925598,-1.622179692,-0.462351075,-0.14887819,-0.396719239,-0.048252777,-0.195550339,-0.126326237,0.5021963,-1.313373096,0.103420846,1.024752345,0.271717575
2.381104693,-0.561913614,-0.498023013,-2.258902675,1.651847224,-0.014973695,-1.035135054,0.029588408,-0.033149803,0.942448058,1.606923619,0.755489193,0.169631116,0.963744043,-0.579390249,0.49634331,0.591091288,0.008514225,-0.205797723,1.00914814
6.033717759,-1.132619203,0.178332776,0.195835604,-0.313136676,0.479282447,-0.188402702,-0.66183681,0.666686855,-1.082956442,0.079431315,-0.06640777,0.085115021,-0.59560362,0.274602451,0.886794408,-0.457220231,0.336910616,0.990741308,1.639007818
-0.278775463,5.742830677,-5.414180706,-1.929579171,-3.045171672,0.02981962,-0.821224784,4.438583889,-0.470950919,0.548753044,-1.536849656,0.226969089,0.430632589,-0.853912708,0.242859932,-0.70529776,0.064350162,-1.779946931,1.009018468,-0.256747234
0.303598879,3.656300987,-4.529509949,-1.509944545,-2.52071656,-0.64303944,-1.325430565,3.930934862,-0.54684746,1.366120318,-0.813967523,0.769966303,-1.144427701,-0.065182194,-1.458932534,-0.015532226,0.51142121,-0.657958778,0.283176132,0.616112913
-0.099958886,-0.95903821,0.239301085,0.300399691,-0.263836814,0.134725191,1.18647872,0.592107386,-0.784393336,0.855761185,0.119872308,1.165204926,0.169061825,-0.694414256,0.958487319,-0.161746897,1.172630611,0.077069801,-0.386151979,-1.126228443
-0.588423999,-0.19153875,0.214779127,-0.449391935,0.808832949,-0.46768433,1.115633403,-0.1183127,-1.230406778,-0.49361509,1.163663195,-0.748295903,-0.275061998,-0.154204794,0.080165731,-0.46698289,-0.241370678,-0.372609437,0.939624851,0.274201708
0.510442283,-1.12364358,-0.920030189,0.11075687,0.186392061,0.098155275,-0.975865073,0.060988166,0.766393078,-0.390302269,0.507580828,0.401851231,0.608628041,0.755243541,0.697772324,1.27496534,-1.182774926,0.09043024,-0.113457763,0.258785174
-0.530704194,4.813801167,-3.362746576,-1.377095515,-2.174618362,0.471057852,-1.108270777,-0.077754232,0.747424429,-0.913318574,0.176299369,0.633335365,-1.050234416,-1.580430167,-0.475232804,0.912932071,-0.384282167,-0.011641135,0.119176342,-0.265565158
-8.942480317,-0.568343301,0.769815225,-1.142870457,0.144539478,-0.457783635,0.383253969,0.469889159,-1.573558791,0.48187421,-0.353264698,-0.013151742,0.355871598,0.171918694,1.129792503,1.46591994,0.180128028,-0.272557804,0.816954744,-0.989181287
6.50909148,-2.229179141,-0.209340902,0.5490265,-0.060265267,-0.644679222,-0.308898039,-0.992581403,0.643139744,0.570348345,-0.201109906,-0.766413912,-0.463912522,0.001492916,0.097295617,-0.181185015,0.16004777,-0.606472258,0.48964308,-0.553702029
-0.051802278,6.360783681,0.156294233,1.202170598,2.209499426,0.287454477,1.391938287,-1.125677323,1.320419266,-0.470063469,0.080721444,-0.41818156,-1.768365341,0.125806363,-1.106397426,0.22542535,0.485560907,-0.075964621,1.97300627,-0.478896472
-4.761486483,-1.577059268,-0.123019537,-0.307684525,0.265428475,2.308725332,-1.340560569,0.237029362,-1.170536683,0.650726206,-0.096071599,-1.003780865,-0.405685767,-0.23837808,-0.134594556,0.400890839,-0.845014891,-0.261897912,-0.216970292,0.343983789
5.394657125,-1.308353131,-0.006322277,-2.197500941,1.847096487,0.917180087,1.613745844,-0.331416802,0.692315561,-0.693488452,-0.087759314,-0.283885757,1.736295916,-0.042452463,-0.161672914,0.944021455,-1.78222889,-0.563552867,-0.276568865,0.926279756
0.268426175,0.153723396,-0.393865865,0.919423982,-0.353374523,0.139241065,-1.25505649,-0.064640413,0.949538516,-0.45004195,0.551382573,-0.642958379,-1.591844625,0.783829478,-0.62202495,-0.273338225,0.381734027,-1.056313184,-0.530509517,0.340021053
-10.09867591,-0.138490555,-1.277706967,-0.924718825,1.159058726,-0.363780464,-1.682687352,-0.676313362,0.027309034,-0.708615328,-0.275770505,0.261433496,-0.614052464,-0.379744357,-0.186313312,-0.579247342,-0.96597631,0.364640318,0.267810185,-1.256226824
8.988133244,-0.582489016,-2.487135939,0.242293805,-0.017121228,-4.122920822,-0.935761344,-1.278278508,-0.954432632,0.305751979,0.708232326,1.572996143,1.577249933,0.523197525,0.488368048,0.854817761,0.866117543,-0.089964716,0.129579269,-0.378446281
0.708119712,5.724220702,1.700541058,2.674277623,3.933426684,0.713189815,0.523685582,-0.467121932,-1.039087157,0.687612063,-1.311220506,0.979631524,1.273673389,0.191152016,-0.087444818,-0.213077518,0.099027531,-1.012709345,0.720995972,-0.393291856
-7.75735909,-0.645633565,0.877150206,-1.15471938,-0.404813248,-0.642614739,1.560000282,-0.416546723,0.715429442,-0.282358066,-0.569941456,0.403662936,0.754180805,0.363983892,-0.252159618,-0.550241039,-0.797515338,0.46356049,1.731374592,-1.060437276
0.216524046,-1.478420596,0.44394039,0.337900007,-0.165683677,0.411512992,-0.574312098,-0.523050952,-0.722893055,1.189958975,0.031176647,-0.806552314,0.049702604,0.356696269,0.14394482,-1.257375978,-0.103723152,-1.084724222,0.024072822,-0.832228583
-6.326360933,-0.189884965,-0.680398054,2.297558591,-2.260697241,1.828265746,0.153511981,0.698703552,-0.827703567,0.65770579,0.919406211,1.927881549,1.0168084,-1.064275031,-0.609750174,-1.333189692,-0.147665101,0.207380945,0.178177016,1.068251346
1.030331164,4.832630116,3.507987855,1.398422341,2.87729171,-0.055527139,-1.158945253,0.105258802,0.060423415,0.322803175,-1.552001028,-0.017063106,0.270398671,1.19833016,-0.149366223,-1.153515051,-0.247959552,-0.496530133,0.878329922,-0.101196765
-7.660612536,-1.582172072,-0.477922675,-0.619496819,0.142269305,0.236010229,1.264332891,-0.0754974,0.39481629,0.8938282,-0.507827207,-0.218194523,-0.787341657,-0.413224787,-0.014010846,-1.16513679,0.198431603,0.609872493,-0.204439378,-0.143045977
-10.01356025,-0.234016548,-0.92144335,-1.265176273,0.616665521,-1.270700008,-1.721501331,-0.964159786,-0.734632213,0.786552186,-0.360900595,0.146619467,0.087002685,1.328339417,1.185209326,-0.36401137,0.35839433,-0.47690115,0.704671623,-0.855199586
-9.176481938,-0.584180739,0.041217082,-0.520322601,1.077401507,-0.939047673,0.693318197,0.60213846,-0.179129241,-1.413300732,-0.030047114,0.146759133,0.047576683,1.108453291,0.022776154,0.604975312,0.423239442,-0.315967721,-1.033819956,0.443823961
-7.942146065,-0.523521613,-1.478466154,-0.946083381,0.49619142,-1.558470444,1.104250323,0.907928293,0.734271848,-0.392766834,0.759176266,0.036581801,0.055948406,0.322044464,-0.829673173,0.018584718,1.273367157,-0.966816473,-0.793151341,0.39321741
3.767430202,-1.404452019,0.327330341,-0.948893161,1.371991064,0.798793405,-0.237676672,-0.135549886,-0.273580936,1.299704119,-0.027728785,0.132372503,-0.256446873,-0.643137345,0.864399997,1.436417113,-0.757353674,0.080222454,0.077205607,0.213840407
5.398725865,-1.565735641,0.270313843,0.89021923,-0.159089852,0.663909188,-0.983302332,-0.08372499,0.488691513,-0.083204308,0.222782942,-0.059909793,-0.459434026,0.766741232,0.747319827,-0.128923002,0.863984902,0.474248677,0.384269137,-0.488591064
5.076440912,-1.226874486,0.191760036,-2.57540648,3.079195722,1.024849772,-0.906602561,-1.087396486,1.579784394,-0.865759095,-1.009900624,-0.251023429,-0.105355629,0.229725511,-0.280512893,0.850610846,0.636234478,0.297572348,-0.948702804,0.228114232
-7.217190968,-0.823363694,0.413193333,-0.378560088,1.073626037,-1.747804452,0.485554894,-0.647324957,-0.362660287,0.958204951,0.815512749,-0.690091842,-0.610525964,0.073213687,0.965515881,-0.493193507,-0.002087346,-0.300758863,0.846681718,0.896083883
-0.138722874,2.273180356,5.906563187,-2.45507204,-2.669298044,-0.880061817,0.537550928,-0.424249318,-1.557171122,-0.480899578,1.059674872,0.833718523,0.004091143,-0.271740008,0.710389256,0.235764595,0.136713812,0.554797575,0.246191807,-1.024099864
0.091289889,4.576304181,6.012159324,0.677322384,1.812671509,-1.008848851,-0.447193951,3.196888251,1.78742969,-0.803996956,0.607720547,1.174125503,0.132903055,0.252028562,-1.16984316,-0.388149552,-0.297501764,0.735402736,-1.117915166,0.178417359
10.7076431,-1.480848986,-0.034520339,0.870996079,-0.55651527,1.027551729,0.418894054,-0.194026275,0.707660319,-0.225470328,-0.101305162,0.213052564,0.097196273,-0.196491944,-1.100699966,0.865906299,-0.445714137,-0.160148618,-0.051351869,0.464227178
11.60332393,-0.507131268,0.526882527,1.279917532,-0.541483703,0.762632749,-1.036120166,0.046452343,-0.880161132,-1.235071187,-0.359155693,0.00844094,-0.76269022,0.018325702,1.091358677,0.652833163,-0.22807896,0.138402951,-0.331561407,-0.275940637
6.280855668,-1.71393176,0.041075391,0.130212034,-0.609304634,-0.423956923,1.651427406,0.190396392,1.051845327,1.211059148,0.565113477,0.485501742,0.102422497,-0.1121647,-0.262683052,-0.793740057,0.011217858,0.253285771,0.485175627,1.25318802
10.14432975,-1.22251716,-0.451095156,0.087442375,-0.787329495,0.450828616,0.85420081,1.433850227,-0.76645405,-1.906599235,-0.805688051,0.976755202,-0.603903896,-0.497642843,0.442873185,-0.140594054,0.843781883,0.788467556,-0.593556151,0.089654282
-0.438782208,-0.589825766,-0.091673645,-0.383085249,0.03779918,0.275537299,0.78210704,0.041593187,-0.620303658,-0.863180506,-0.942564235,0.112559676,0.982505147,-1.063881386,0.413851216,-0.010474108,-0.917720818,-0.414326189,0.303983138,0.357602751
-0.538097698,-1.65918925,-1.119457961,-0.374152726,0.095168303,0.092377811,0.77390608,0.483717226,-0.143271917,-0.729744998,0.243329771,-0.306262475,-0.484720295,-0.457427961,0.431294613,-0.257093008,-0.185819627,-0.070898858,0.151534662,0.107045348
-5.280095907,-0.792321314,-0.422377534,0.747664287,0.201044198,0.706666745,-0.879362308,-0.549008349,0.683973127,1.195568309,0.923194006,-0.452780234,0.030157025,-0.252272024,0.318313999,0.024879114,0.940568621,0.28262156,-0.617982564,-0.572762074
0.530135223,5.376361433,6.390155243,1.247005781,1.008913005,0.099952267,0.45079006,3.33842548,0.998236333,0.586330062,0.734955948,-0.908173104,-0.895902456,0.666159644,-0.310131226,1.050989209,-0.752128814,0.318148077,-0.184555389,-0.461443508
5.433859478,-1.287341404,-0.708354637,-2.073915017,2.888635947,0.195343632,-0.909758541,0.089624847,0.332469472,0.331155917,0.483982187,0.811771974,-0.812874921,-0.191927162,0.546546252,0.94309923,0.267283725,0.691959174,-0.781825644,0.282612816
-8.136089421,-0.029664301,1.363950986,0.865472136,0.293843417,2.994616489,1.05658048,0.927557948,-1.732896349,1.21035282,0.243575491,0.205927597,0.710293249,-1.193097519,0.456774905,-1.018473017,-0.542756889,0.802022314,-0.109236126,0.920796179
7.837416829,-1.750744728,0.635306019,0.418830208,0.024922673,0.419746396,1.809171683,0.207749363,0.488815188,0.273131199,0.383373329,-0.328322627,0.286053246,1.298763202,0.693899726,-0.013648665,0.317361081,0.170641532,0.219751984,0.231193114
6.210027173,-1.543160239,-1.449546149,-2.092890313,2.630977526,1.203202959,0.977099909,0.116571579,-1.288243378,0.14191134,0.207770365,-0.835242048,1.125486085,-0.302426321,-0.30286773,1.033266688,-0.511292141,-0.372876122,0.60946958,0.350896583
-5.013667243,-1.028089138,-0.27781171,-0.137197143,0.907147058,-0.693441057,0.132837457,-0.225063101,-1.463440761,1.465129871,0.215510963,-0.188163612,-0.339392004,-0.325614476,-0.146654266,-0.213928784,-0.216444004,-1.819196748,-0.479282573,-0.951606246
5.448456157,-1.68994351,-0.821537854,-0.017227716,0.001600199,0.186710429,-0.230395368,-0.410375634,0.617786965,1.576078246,-0.589640547,-0.088084455,0.383273471,-0.256741752,-0.391170607,-0.718170375,-0.160149702,0.336898349,-0.493581021,-0.156566046
6.494662013,0.816596123,1.116833954,0.892327627,-0.666139496,0.471060731,0.518050741,0.047566347,0.148261309,0.236024663,-0.305022177,0.645846749,0.000291539,0.111790057,0.633448185,0.906539431,-0.512772776,1.244242423,0.736555398,-0.591641408
-2.961414745,-1.334050904,-0.544725639,1.85113125,0.101678512,-0.593796124,-0.602992076,-0.721651609,0.602774647,-0.161501322,-0.517971711,0.254681135,-1.148643708,0.714312458,0.465133725,-0.748400777,-0.517112556,-0.023600983,-0.009217313,0.43894968
8.136665448,-1.053005707,1.041757104,-1.882404342,0.430731909,-1.853465155,-1.606926301,-0.446971941,1.400819454,0.965128907,-1.495586244,-1.004894416,-0.871152069,0.528995244,-0.34559784,0.720421525,-0.887141644,0.245313179,-0.623398925,0.087559154
-5.359401893,-1.159342656,-0.028778559,1.914905326,-0.777805413,1.726747681,0.482473818,-0.269524352,1.179148704,-0.490334469,0.753320247,-0.024195762,0.342165949,-0.728305719,0.114287186,-0.214967772,1.787551697,-0.316428573,0.503834485,-0.880592012
-10.05198953,-0.723535919,-0.018262404,-0.866122835,0.878123054,-0.795274231,-1.109198619,-1.139724583,-0.35837714,-0.949751155,-0.076889189,0.72044186,0.974560921,1.416629429,-0.288948989,-1.099400945,-0.655638415,0.377100512,0.389922414,-0.367977774
3.686129587,-1.036692336,-0.528841923,-0.707448738,0.156329607,-1.260006979,-0.424356494,-1.1520789,0.986151235,0.910819264,0.425010942,-0.975879467,0.622885454,-0.269545733,-0.424536313,-1.389203089,0.204958463,-0.365661065,0.220185313,-0.029228227
-3.7227172,0.263143379,0.896278703,1.466657141,-0.9887874,0.357610266,0.415694517,-0.225366589,-0.070068458,0.481314563,0.913402021,-0.207226647,0.561775688,-0.574399493,-0.616497204,-0.068966244,1.143013085,0.878681742,0.620437002,-0.043497492
-0.156053786,-1.008938207,-0.519440795,0.153623316,-0.111488955,-0.204908403,1.13831964,0.142815966,1.24781851,-0.323720989,0.196084473,1.241464661,0.243759045,-0.323883716,0.240614768,-0.533273113,-0.39372381,-0.304583432,-0.337554421,-0.640041487
-8.104609603,-1.917073127,0.790927971,-0.152881763,0.169346199,3.477380796,0.746327188,0.923704946,-1.032019341,-0.724806717,-0.123981054,0.072810658,-0.799466157,0.790322839,0.318132368,0.152672388,-0.890616235,-0.067903437,-1.225379577,-0.416608969
9.76972206,-1.668155302,0.342846432,0.830388594,0.145129086,0.773762697,0.15242883,-0.373464009,-0.927380958,-0.299980197,0.426371493,0.062436376,0.141014384,-1.101894802,0.36847451,-0.135417009,0.276761559,-0.842196601,-0.392097764,0.156400264
7.959697941,-0.211867189,-0.351521549,0.440530606,-0.396122796,0.355011403,0.247238365,0.410878636,-1.000471517,-0.094121595,-0.81384213,-0.864993914,0.218812791,-0.401111822,0.765843434,0.323646298,0.127393913,-0.047899086,0.724414843,0.117176263
-4.27311665,-1.26197109,0.114642482,1.804878243,0.391563856,1.740639814,0.438644532,0.038005446,0.444681952,-0.410692692,1.256624904,0.001927269,-0.951258903,0.872602779,0.796416306,-1.348025331,-1.09006115,0.850954885,0.039437652,-0.059058428
-8.665556016,-0.537034803,-0.079497151,-1.452723192,0.97904828,-1.157838228,1.025118198,-0.406378385,1.390542333,-0.029632395,0.548287868,0.211562374,0.45912821,-0.026403491,0.269981347,0.705924109,0.351540127,-0.880716928,0.034800631,-0.343965093
-7.805742673,-0.130441926,-0.051098841,0.058026255,0.747605012,0.000433891,-0.45242252,-0.141909582,-0.242713846,-0.220869764,-0.744690687,-1.590414642,-0.962041326,-0.254159206,0.068814708,-0.38238969,-0.271803234,-0.019244224,-0.080221159,1.120506252
0.320038269,0.737228334,5.783820401,-2.494083334,-4.090025009,0.261066106,1.476015988,-2.237546696,-0.840983163,0.468601963,-1.509406284,1.687789731,-0.290457777,0.420997894,-0.859427873,-0.473897856,-0.57920639,-0.229943794,1.377683047,-0.278686833
4.977608769,-1.520274902,-0.794043005,-3.175040341,1.945197068,0.581255147,1.69995486,-0.093395491,-0.889384943,-0.841647563,0.504671783,-0.015988588,-0.07413662,0.920258896,-0.041074718,-0.184407232,0.315518701,0.895567783,0.568398737,-1.276368649
-6.921260424,-0.107222402,-1.015097472,-0.702597258,0.426777611,-0.35727461,-0.325134231,-0.312090839,0.779680503,-0.484520404,0.372755834,0.151681488,0.846426801,-0.556421119,-0.312015354,0.65125911,-0.773173343,0.560080141,0.04305583,-0.702367485
-0.026072782,5.773249793,5.650156362,1.270839354,3.254139948,-0.653012163,-1.762904983,1.367629811,1.081171714,-0.631436041,0.38800189,-0.64525482,1.157763919,1.088536496,-0.003297368,-0.45473633,-0.634194823,-0.073233912,0.434971936,-1.392963428
0.461677294,-0.539052032,1.217901625,-0.196284384,-0.449407909,-0.584836451,1.591015343,0.003759007,-0.403746254,-0.07736016,-0.628628443,0.813382249,0.040131459,0.342521981,0.603435862,-1.177749853,0.226340339,0.954293049,-0.765769922,0.60220197
0.128890333,-1.268609249,0.827552732,-0.357289228,0.031652554,0.459313492,-0.299505795,-0.801618651,-0.498495473,1.163062154,-0.103550172,0.320739714,0.827231947,-0.346308881,-1.37815893,0.581920403,-0.380216569,0.648974674,0.106703652,-0.007628513
8.914423245,-1.009788297,-0.260968382,0.99426145,-0.455529889,0.644212337,1.312681524,0.474723752,-0.677677526,-0.073166086,-1.141927277,0.019496056,0.488020754,0.489958846,0.651244092,0.882343513,1.088290776,-0.514609739,-0.275461364,-0.361446148
0.045838406,-0.467041925,-0.442345145,0.296905353,-0.29478998,0.607828054,-0.005797789,0.490653307,-0.449463281,0.016271235,-0.336561311,0.341222774,0.509423869,-0.025786265,-0.651657275,0.049324894,-0.424344768,-0.598864611,-0.184796448,1.150591723
-4.228882711,-2.118727761,-0.16774991,1.986615524,-0.657381602,1.618888636,1.382718753,0.892153279,-1.758140735,0.358746408,0.973585274,-0.287883327,0.091540093,-1.006252938,-0.203042021,-0.10750667,-0.604227301,-0.103370615,0.374922767,-0.999132702
-0.81978601,1.384060311,7.844011097,-2.982118525,-3.981885697,-0.450573234,1.676113031,-1.315173535,-0.871884626,-0.520429187,-0.226453147,0.146428789,0.089715699,-0.725022961,0.818725475,1.172491027,0.301205249,-0.714815941,0.945549403,0.806333401
4.995615397,-1.373318306,0.572940288,-2.694316767,0.365628699,1.451284366,-0.53965914,0.62500233,0.733722654,-0.216076035,0.810552502,1.202647595,1.276566076,-0.914863664,-0.298793585,-0.137121458,0.100875026,0.025854211,1.211852201,-0.101165325
-6.093442554,0.547236646,1.044878335,-0.492219275,0.055440335,0.454352816,0.066747074,-0.085115738,0.449578316,0.094191963,-0.605717919,0.248097439,0.411273565,-1.082895287,-0.095842731,-0.444815277,0.316050009,0.134133575,-0.109459448,0.72975377
-5.308325685,-1.96798061,0.523086281,-0.916513252,0.056971689,1.436683463,-2.032032631,0.248276997,-0.834957244,-1.320370432,-0.42897265,-0.137164481,-0.848617577,-0.510528005,0.200055899,-0.444375277,-0.044930669,0.481724151,-0.022945524,0.154418957
-9.961300211,-0.659525191,-0.004642807,-1.180884113,1.078698587,-0.635481073,-1.51647786,-0.532834615,0.416040453,0.087981317,0.696946404,0.628302953,0.056300624,0.612834052,-0.221914991,-0.686172647,-0.167490384,0.083382687,-0.124130012,0.491774357
-10.1754297,-1.963582943,-0.420577521,-0.957026001,0.626780274,-1.349312123,1.306608351,0.122962425,-0.24689354,0.098806718,-0.313688969,-0.202143857,0.557209543,-0.764429944,0.253556688,-0.088828146,0.731465567,0.311541993,-0.582980904,-0.579208079
0.078336224,-1.670273449,-0.719221819,-0.225668442,-0.184314581,0.774889855,-0.741490395,0.596290756,-0.32701274,1.325111318,-0.31548354,-0.330465849,-0.064932937,-0.225180165,-0.310869603,-0.182769489,0.830155336,1.138398471,0.634273052,-0.152190115
-7.683009833,-2.241198031,-0.165584998,2.670062075,-1.709308646,0.705485532,-1.233625297,-0.443984934,0.01491439,-0.22359141,0.730567354,-1.134010689,0.362114541,0.656997768,0.313974761,0.03820247,0.522899954,-0.980740967,0.72238588,1.154796498
11.52713321,-1.077091767,0.143045779,1.615605449,-0.889764688,1.696482504,-1.086718667,-0.362276258,0.672779679,-0.855645145,-0.280770215,0.569583064,0.007551264,0.106856319,-0.282266372,-0.765789773,-0.771022881,-0.55617664,-0.571574817,-0.186377423
-6.634518814,-1.406390511,-0.104938166,0.133753016,0.524908582,-0.192492878,0.074120825,0.020192975,1.410373282,-0.376996042,0.102265945,-0.834423489,0.257264691,0.45712693,-0.653045994,0.80097752,0.625934965,0.285985326,-0.48648511,-0.626498764
-3.585196805,-2.006433417,0.243066629,1.740595178,-1.419456728,-0.969118746,-0.457493398,0.591868898,-1.685245067,0.267129895,0.106719018,-0.572067963,0.99642323,-0.712491674,0.119412718,1.36803953,0.411175533,-0.100161585,0.35305629,-0.339609956
6.632396596,-1.061125464,0.354046331,-1.474132158,-0.082559097,-1.488045301,1.690060286,-0.070819743,0.398150576,0.776971666,-0.791810832,0.164738351,-0.188060348,-0.569075725,-0.952406767,0.106062749,0.520456219,0.011968594,0.032875448,-0.902780709
-0.408581275,-2.010644055,-0.414690011,-0.366730736,0.347487261,-0.530973023,0.238425795,-1.025493602,1.039444465,-0.939210166,-0.352576846,-0.223831489,0.180246442,-0.139084297,-0.462528156,0.375807872,-1.126165249,-0.285268091,0.707492999,-0.601170676
-7.46691772,-1.340817864,-0.982851034,-0.786586139,0.842889412,-0.874700608,-0.773045102,-0.589914177,-0.261293198,-1.193200597,-0.391262263,0.319709888,-0.508816505,0.750115389,0.379146693,-1.108214573,0.466870857,-0.423283679,-0.88309568,-0.099247113
0.404469354,-0.446412891,0.042655215,0.514727405,0.243607641,-0.449226964,0.382811327,-0.092163964,-1.59318794,0.01904863,0.550603429,-0.231142817,-0.699892906,-0.91082868,-0.085415271,-0.628501407,-0.196073651,-1.018964255,-0.261906718,0.332589776
-9.145212817,0.443080195,-0.996143842,-0.930879747,-0.275652361,-0.693251833,0.49970111,0.117723284,1.221079821,0.967668124,-0.245456514,0.372029395,-0.753964281,-0.447095898,0.218715796,-1.410047728,-0.140916174,0.080040028,0.13328253,-0.481239879
-4.807531446,-1.71366628,-0.428852394,3.249886692,-1.327505297,-0.488847285,1.185288443,0.267976824,-0.899173002,-0.888026035,-1.655161345,-0.614041025,0.112539115,-0.181306312,0.041733043,-1.456615474,-0.088203158,1.592060825,0.624442584,0.105538291
-0.00649057,7.473532967,-4.585120916,0.228924789,-1.288288167,0.8528513,0.887160341,-1.58045946,1.268581914,0.720130471,1.038223956,-0.946510245,-1.299081388,-0.584060244,0.76590337,-0.709308781,-0.770164338,0.617687215,-0.178282848,-0.272341388
4.59959991,-0.840831934,-1.187182923,-2.484814431,1.116875606,0.521266545,-0.384397263,0.026015109,-0.662996368,-1.198868296,0.462779656,-0.56876091,-1.167823017,0.363229802,-0.45210837,0.295655798,-0.171338561,0.511355681,0.469970683,0.613007484
0.533908012,-0.441194524,0.521343878,0.546151403,-0.968359618,0.549606621,-0.982447477,-0.205849063,0.443951416,0.754348755,0.269984649,1.126604738,-0.845102042,0.912981406,-0.343192538,-0.387916522,0.764193401,0.241857773,-0.6534699,0.219274934
-4.604011087,-0.917565292,-0.828070529,1.084143537,-1.007880178,0.140551281,0.766316643,-0.136779905,0.581182085,0.23435012,0.629792003,1.713986084,-0.013954269,-0.315824783,-1.030324551,-0.244789694,0.134910877,-0.306715836,-0.454384537,-0.082174259
-0.535983186,-1.211273787,0.483634866,-0.057034362,0.949319697,-0.131657737,0.577395274,0.08431432,-0.953183421,0.611742436,0.42412579,-0.439160305,-0.596573593,0.244348775,0.112982809,-0.744776759,0.277416248,0.345149591,-0.242448509,0.998480544
0.082766003,5.276228312,-4.111264656,0.267193343,-0.894176279,0.385939672,1.363198041,-0.973795742,-1.027550528,-1.858295813,0.171492478,-0.530864968,0.313635665,-1.331263904,0.799835147,0.168973032,0.105985349,0.685758526,-1.519435092,-0.258450715
-9.97580305,-1.921648908,-0.176269428,-0.765396602,0.088904072,0.306267239,-0.382429459,-0.707972439,0.086449898,1.774457562,0.598334563,-0.516647247,0.085640284,0.403618402,-1.049847674,0.195674998,0.078301214,1.277061791,-0.016055888,-0.026015029
-0.546358901,-1.423221057,-0.226656114,-0.717818764,-0.076067432,0.012263355,-0.474157875,0.275935487,0.17783458,-0.54389548,-0.260431079,1.205840963,0.671891689,-0.21949199,-0.180883227,0.740282705,-0.943702355,-1.662708546,-0.940550618,0.083160837
3.604362793,0.031498122,-0.876580653,-1.245921913,0.52130049,0.846099641,0.937093829,0.289954822,-1.237670024,0.916672068,0.700070795,0.742287219,-0.392288952,0.903653176,-0.287859292,-0.241479324,0.364218891,0.460214971,-0.384063216,0.262654572
-7.238991876,-0.727344141,-0.278027021,-0.218497353,0.63670345,-0.722127982,0.817607483,0.060550776,-1.121088312,-1.619688514,0.382352746,-0.418655649,0.573164906,-0.94747993,-1.019445906,0.130813013,0.40086933,0.422426782,-0.523406549,-0.100421471
-5.333108652,-0.174961482,-0.063417529,1.853419149,-0.346299073,1.784741063,-1.106205939,-0.676025529,0.893685033,1.212043936,1.418775426,0.194901263,0.78492346,-0.424099615,0.488035226,1.223363977,0.521791802,-0.985274493,-0.426868103,0.695175825
-0.197200428,6.489856661,0.14153735,1.335275425,3.499004726,0.696554426,1.325248319,-0.830699593,-0.088964139,0.051572141,-0.545811865,1.744817852,-1.136957583,-0.320265971,-0.513826347,0.645578814,-0.358611042,-0.275942536,0.874489847,0.541294018
0.591244407,-1.363511258,0.181768987,0.892254265,-0.38232428,0.526113856,1.306107695,0.493882034,0.717997157,0.052165253,-0.958394232,0.241781755,0.050045511,-0.495421549,1.163134785,0.091979056,-0.063611152,0.098887674,-0.529745648,0.352270033
-0.298089903,4.572674629,-3.611382616,-1.373844781,-2.390956627,-0.992241458,-0.766040044,1.167482407,1.200895752,-0.688082446,-0.125327791,-0.900656026,1.369451908,-0.742057573,-0.33753699,-0.176192512,-1.164929156,0.31880184,0.05683381,-0.360641866
