attribute 0,attribute 1,attribute 2,attribute 3,attribute 4,attribute 5,attribute 6,attribute 7,attribute 8,attribute 9
6.294340729,-1.490295658,-0.958280466,-0.810784259,0.044342373,-1.480983856,-0.894347071,-0.976059611,0.744216199,-0.175651678
-8.822386958,-1.453449761,-0.196782244,-0.774052474,0.835405357,-0.407595811,1.271218579,-0.035675627,1.216338143,-0.649158755
5.969584283,-1.063008288,-0.099575821,-0.021121964,0.025311173,0.061725442,-1.63174916,-0.662981067,-1.074945729,-0.258323226
-0.546358901,-1.423220673,-0.226657486,-0.717834731,-0.076114209,0.01330927,-0.472921143,0.278471371,0.184582087,-0.527720284
6.059914209,-0.090844978,0.146888314,0.606025634,-0.840873325,1.135797787,-1.553146154,-0.039852969,-0.647742096,0.372380804
-6.765923921,-0.362813519,0.486461137,-1.038474702,0.145690239,-0.411903254,0.24189436,0.578704958,-0.423698634,1.274780287
-7.46691772,-1.34081725,-0.982852224,-0.786687277,0.842781837,-0.87341547,-0.771622841,-0.590324026,-0.248886658,-1.184245163
7.387341071,-0.929820127,-1.49392807,0.655411869,-0.40609354,-0.166590137,0.53885427,0.480762361,-0.720916502,0.084693496
5.980296004,-1.023466135,-0.362007407,-1.678391563,2.056439278,0.462747477,-0.540225614,-0.329689824,0.048920125,0.564884876
-4.722050494,-1.033536285,-0.701623006,-0.12897746,0.188904442,-0.309545921,1.224186805,0.418963771,-0.565751679,0.417729691
-9.028397981,-0.953822558,0.395471075,-2.123530606,0.605873625,-1.100381779,-0.279107705,-0.277610545,1.409139317,-0.093240013
-7.71287532,-0.228001349,1.61356841,-0.510113141,0.141136385,2.796389077,0.35107514,0.654602092,-0.473609117,-1.03875209
4.621413278,-2.438260352,-0.548441493,-2.60251306,0.308293772,1.498937896,0.90906781,0.377871159,0.180421083,-0.839397697
-0.046801496,-0.627480846,0.635156507,-0.649149838,-0.05528534,-1.011520416,0.295514307,-0.184033438,-0.110003061,1.649454194
0.078336224,-1.670274214,-0.719219677,-0.225501165,-0.184279862,0.773827974,-0.743664705,0.595251735,-0.333179495,1.319081661
5.269131105,-0.517443562,0.017670796,-0.060093243,0.171029784,0.223058423,0.177999517,0.419582321,-1.120725155,1.181497972
-6.243736923,-2.721301178,0.189009984,2.946260453,-1.785920131,-0.155838303,-1.398378861,-0.956462274,-0.709152853,0.444248371
-0.588423999,-0.191538975,0.214780014,-0.449281131,0.80894407,-0.46809249,1.115220387,-0.121744235,-1.235163748,-0.489786475
0.137526099,4.865770153,0.098506511,2.478280372,4.700764594,0.452536118,-1.550951142,-0.648988114,-0.481938717,0.090999837
-5.983117627,-0.728454131,-1.021910968,0.030403559,0.168291547,0.012939311,1.756448104,-0.029481639,0.380593587,0.161864851
-6.329709547,-1.498363618,0.774133402,-0.477726726,0.699472619,0.372748234,-0.582922273,-0.616075154,1.19585661,-0.037663344
0.24990198,-0.071706389,0.36380678,0.071526869,-0.627122863,0.199013184,1.125244718,0.324017712,1.175175286,0.883336751
-6.420254283,-0.880157381,0.738129326,2.472705879,-2.505802511,0.11374102,-0.052214836,0.101660764,1.437746693,-0.893193711
5.516652955,-0.453667506,0.690843314,0.638684355,0.17082938,0.927795184,-0.877593083,-0.867775421,0.840306522,0.544155612
-4.228882711,-2.118727157,-0.167752088,1.986498255,-0.65746845,1.619711786,1.384008045,0.897732866,-1.752622926,0.357423328
4.59959991,-0.840831994,-1.18718091,-2.484779719,1.116931036,0.519938447,-0.385184555,0.026616747,-0.668163361,-1.213346521
-9.61388948,-1.437285959,-0.954991051,-1.374310116,1.041669496,-0.247463002,-1.556042148,-0.41293456,0.679171963,-0.656967896
7.865768757,-1.582572566,-1.876654031,0.078756491,0.027355058,-2.328677458,1.191479987,0.531635704,-0.614117902,-1.476465838
-2.473367912,-0.987674917,-0.579353077,1.379378973,0.075571363,-0.944335902,0.424192605,0.103699636,0.695161214,-0.660736822
-7.703098209,-1.348986765,0.29948818,-0.480930732,-0.381595344,0.352389719,-1.096833635,-0.926923076,0.467722455,-0.732144834
10.23895691,-1.042331703,-0.471962535,1.454449462,-0.052626443,0.45128368,-1.119966949,-0.123087019,0.930268584,-0.722861079
7.943919072,-1.062643528,-0.651912663,1.657680588,-0.559694956,0.932800012,0.225323959,0.421818093,-0.938242978,0.46088104
-0.278775463,5.74283031,-5.414178275,-1.929456942,-3.045038382,0.029208362,-0.821815106,4.428649492,-0.476215499,0.555824323
-0.8808544,4.247138826,-2.574001959,-0.846750027,-0.541718078,0.294861155,-0.661870765,-2.827611437,0.741126352,-0.319772786
-8.329993921,-0.632247419,0.095349819,-0.660343103,-0.168870756,0.030685592,-0.646574012,-0.341684449,0.659538959,0.33437285
9.362295297,-0.06090422,-1.704727408,0.420085766,0.225917116,-4.246912572,0.064661062,-0.869870713,-0.864413351,0.799385626
-0.083050317,7.562910021,-5.206801803,-1.691443011,-2.841563265,0.10770045,-0.697140282,0.506807174,0.124343859,0.016019021
8.442070506,-1.438013637,-0.151451745,1.00674203,0.195162583,-0.476233966,0.668560655,0.413230459,0.023508518,-0.818159344
0.000861953,0.276245671,-0.427825971,-0.197734058,0.440612871,-0.942309072,1.052757105,0.468520544,-0.295182404,-0.500688637
2.803841099,-0.820530291,0.102323734,-1.793843227,0.841251618,-0.250402137,0.180954159,-0.009693357,0.944838251,-1.017902703
6.835250235,-0.650519374,0.399076772,0.736997566,-0.896780971,0.284210895,-0.244548591,-0.034872758,-0.57365091,1.113802955
-7.009000676,-0.485272355,-0.564444577,2.23698716,-2.454231129,0.69034488,1.682950849,0.586879285,1.176948633,-0.727609333
-7.683009833,-2.241198578,-0.165576767,2.670332673,-1.709100848,0.703213738,-1.234999788,-0.460636308,0.002762689,-0.224546812
9.39276084,-2.007936351,0.040171788,0.476044944,0.113935242,-0.219896275,1.887510597,0.11900909,-1.350363921,0.444186007
4.152339032,-1.483801831,0.294421147,0.389712836,-0.141575505,-0.154661967,0.287010047,-0.157661099,0.464500937,0.214646242
3.377698473,-1.347956351,0.229893003,-1.337226945,1.236444463,0.943999558,1.065024538,0.09983278,0.169667916,0.247608983
-4.761486483,-1.577059343,-0.12302086,-0.307692222,0.265424678,2.308316687,-1.340770483,0.244438795,-1.174642497,0.645410319
6.511955373,-1.981923226,0.205331886,0.584466495,0.303454192,0.490992432,0.733813306,-0.445029272,1.103778547,-0.990829368
-0.081462247,4.83174426,-5.328935284,-0.287242907,-2.333025459,0.999444141,-1.404033655,1.369352492,0.238473533,0.443717142
-7.922527379,-0.94946958,-1.297852171,-0.878739639,1.467183833,-0.103968723,-0.336086233,-0.139127062,-0.242399973,-1.300386268
-9.961300211,-0.659524621,-0.004644767,-1.181131051,1.078690307,-0.634524374,-1.513856663,-0.537341779,0.4175571,0.089631406
0.12883466,6.471278081,1.908085118,1.786662177,3.839711473,0.868677976,1.387783786,0.125006442,0.150335441,-0.534573684
-6.137980378,-0.785374302,0.047978012,3.09359818,-1.828531286,-1.577186679,0.357131445,0.719405906,1.069697139,-0.625060009
5.83361816,-1.737221445,-0.290073497,0.736582069,-0.243079024,1.052089667,0.757898882,1.051540095,0.968559872,0.6866861
-0.396525565,-2.067718426,-0.28275377,-0.143779077,0.205171536,-0.263098129,-0.864950812,-0.265411016,-0.185986554,0.010236392
3.481091473,-1.133252988,-0.228140465,-0.374859095,0.499943262,-0.60162253,-0.242803927,0.122992259,-0.982662298,-0.008827208
-5.778815602,-0.394946976,-0.716715918,-0.491024919,-0.120894425,0.657315733,-0.234040436,0.308164299,-0.655143215,-0.821478071
3.892937559,-0.335896575,-0.012481438,-1.721722615,1.71222948,-0.986278422,-0.578020118,0.342633983,-0.969460684,0.790450048
-4.837804927,-2.060666894,0.674349825,-0.831808752,0.030250969,0.522530399,0.802291776,0.773277559,-0.933567323,-0.196076829
10.41617499,-1.020508298,0.104351402,1.469104987,-0.775098531,1.456163617,-0.974849035,0.151388808,-0.945704521,-0.08563092
-0.415742317,6.212463314,-3.632434893,-0.205949741,-0.742736177,0.454778475,0.47822781,-2.220963261,0.069551521,-0.84612974
5.781135411,-0.628012768,-1.054548244,0.848996063,-0.404191518,0.449116273,-1.204004463,-0.616504739,-1.174983365,0.160621137
0.056466695,0.200282616,0.766637594,-0.087657025,-0.218443991,-0.323099683,0.729713703,0.030500933,0.667896948,-0.117873249
6.067626683,-0.472644878,0.444277127,0.784440711,-0.109700404,0.606501649,0.3308729,-0.348251221,-0.890163536,0.496697389
-5.016846498,-1.794928185,-0.242395375,-0.497649923,0.548999822,-0.74494789,-1.268965408,-0.551665615,-0.269902702,-0.510457941
9.733460757,-0.790477663,0.789676683,0.098936822,-0.826515561,0.586915174,0.240490622,-0.121299052,-0.826625107,1.006978999
0.384263872,6.48253457,-3.640926871,0.892614449,-0.919161001,0.943863836,2.456861536,-2.708185415,0.108239941,-0.478502408
11.52713321,-1.07709123,0.143042883,1.615445141,-0.889879367,1.697321986,-1.085489143,-0.356115711,0.68025107,-0.860128065
-4.807531446,-1.713666493,-0.42885082,3.24991606,-1.327487672,-0.488388718,1.185448619,0.259124092,-0.899781946,-0.878695844
-9.97580305,-1.921649006,-0.176269504,-0.765349517,0.088879282,0.306026047,-0.382636923,-0.702287779,0.082712108,1.774323504
0.32837296,-0.08593201,0.196461105,0.76307481,-0.602194103,0.137960413,-1.290023383,-0.812933288,1.018037664,0.227840958
-6.248668043,-2.073800289,0.258225879,3.256253215,-1.690580839,-1.154532434,-0.844069726,0.371210715,1.113365376,-0.267460062
-8.975543159,-1.858150788,-0.305576543,-0.993356737,0.95242517,-0.713896342,0.014974075,-0.706342874,0.09684471,-0.96476277
6.503784124,-0.080347724,-0.900983739,0.258552972,-0.214335156,0.203350524,0.445801711,0.553764069,0.042216428,-1.767508893
9.640656367,-2.053219168,0.881906736,1.004413156,-0.208293045,0.612811143,-0.081939734,-0.162131025,0.287698462,-1.016783227
8.452188617,-1.545862735,-0.359268389,1.119450466,-0.596152661,0.398256056,1.189029287,1.18503496,-1.199547768,-0.659149644
-0.20120763,5.573532435,4.685079272,1.144827526,1.780335815,-0.152133139,-1.811894287,1.786927042,2.163303197,-0.057337468
0.309231046,-1.109202473,-1.297733643,-0.022384005,0.786015112,-0.761242735,-0.490193672,-0.316934414,0.078140593,0.336770871
-3.73867771,-0.399662887,-0.629744721,2.054580661,0.02339815,2.148040223,-1.254171591,-0.066555145,-0.774202101,-0.376894098
10.92645761,-0.864614022,-0.464402865,1.1023127,-1.004980878,0.953247293,-0.200416824,-0.206100372,0.396533108,1.060047744
-0.327595781,-1.560692009,0.126195423,-0.126491055,0.493414425,0.209540029,-0.218149396,-0.566592347,1.208974329,1.346739358
0.530135223,5.376361575,6.390150608,1.246851116,1.008749311,0.101821924,0.451456369,3.34548686,1.002848905,0.593275364
5.126710055,-0.599905858,0.142423718,-2.542691245,0.941727497,0.424976436,0.471229319,-0.298093016,0.88822576,0.40582993
6.280855668,-1.713932323,0.041079509,0.130284178,-0.609274736,-0.424630493,1.65035024,0.178675952,1.046448628,1.209930074
0.268426175,0.153723677,-0.39386654,0.919356713,-0.353410246,0.13918002,-1.254468624,-0.060402052,0.95259603,-0.455009195
1.830254974,-1.867788543,-0.814102687,-2.174752408,0.725697728,-0.217780282,1.195476951,0.943766115,-0.311075724,-1.118873468
-3.90794621,-2.077668424,-0.114522996,2.482777546,-0.800665245,-0.786630856,-0.02043606,-1.309362219,1.075781142,0.749543728
0.488799469,3.176802405,-4.887011332,-1.490843328,-2.361514643,0.305528888,-1.796467228,3.10164483,0.592141114,-1.22346488
0.134209779,-0.651991689,-0.278076745,0.589331373,-0.809447375,1.126475707,0.965494933,0.265793124,-1.009597436,-0.004346321
-6.002950602,-1.642585887,-0.700386576,-1.092661982,0.336011834,0.063591666,-1.999321872,-0.022484895,-0.877714251,-1.526916131
8.400188316,-0.328925942,0.350299182,0.214042105,-0.119919441,0.456598129,1.27226765,0.699380523,-0.885854673,-0.96284576
2.774884573,-0.688116938,0.258557269,-1.559701172,0.630927747,0.671523239,1.456696136,0.579822068,-0.720865531,1.596739695
0.438387658,3.202691728,-2.770617285,-1.458958014,-2.262616028,0.116190805,0.85572892,1.128599046,0.438805736,0.135520546
3.650577292,-1.770982849,-0.880147281,-2.685452138,1.093696112,0.644589076,-0.274388858,-0.316904858,-0.596077824,-0.133785505
-6.673250411,-2.935087596,-0.23197351,0.059847008,-0.127850142,2.638475315,1.505849699,0.815193421,1.33091345,-1.26373528
-6.007754016,-1.063931964,-1.737170983,-1.681055555,1.094600912,-0.736444633,-1.048377674,-0.238451283,0.203469723,-0.0356802
-10.1754297,-1.963582537,-0.420579924,-0.957096875,0.626699331,-1.348533223,1.306732556,0.12598447,-0.239396978,0.103313256
0.372278745,4.377386995,-4.737268436,-1.540039494,-2.587615432,0.343535363,-0.981468536,1.966749773,1.292256029,-1.557166746
7.71613137,-1.286797708,-0.010804029,1.420584524,-0.731798456,0.869361146,0.012016241,0.132823221,0.647544572,-0.342682975
-7.622168074,-1.390627467,-0.615060604,-0.135991592,0.15877696,0.17203291,-0.555050306,-0.383576512,0.379280645,1.603196034
-8.268055696,0.265654622,-0.390280386,-0.918413776,0.568545678,-0.934604472,-0.856398576,-0.299396711,-0.838268722,1.017750647
-5.377058487,-1.672279716,0.241167383,0.017922475,1.281581042,-0.726115109,0.742332156,-0.366397501,0.5663095,-0.399623052
-6.660136905,-0.765184133,0.101960342,-0.455277953,0.773517216,-1.200147582,-0.015225055,-0.143750719,-0.340964707,-1.632775067
-4.143045696,-1.400771826,-0.472423693,2.483766765,-1.046246533,-1.518219562,1.914262357,-0.475562636,0.69872205,0.730501297
0.077063217,-2.090583,-0.415976055,0.076814544,0.139282931,-0.296028854,0.496598207,-0.180029428,1.0725873,-0.517998852
4.301256163,-0.759479864,-1.328172921,-0.27002515,-0.236394769,-1.316025315,-1.125126693,-0.338141564,0.388870721,-1.503041301
-9.596326917,-1.169444708,-0.211302806,-0.583801859,1.348254186,-1.638727905,0.213909959,-0.259071019,1.412416618,-0.97174559
-9.176481938,-0.584180558,0.041215388,-0.520353725,1.077385866,-0.937948816,0.694588508,0.603689665,-0.177344457,-1.398514876
6.772502271,-2.018767225,-0.68301992,-1.382005793,0.041603071,-1.080648347,-0.615173345,-0.699562759,0.862981577,0.574529968
-7.151803194,-1.137348279,0.843623784,-1.126814748,1.23009105,-0.75873459,1.641144097,-0.148456383,0.628419209,-0.240205847
-0.197200428,6.4898563,0.141537397,1.335279347,3.499038692,0.695865175,1.324772322,-0.827516541,-0.095312228,0.041288455
0.536982035,5.41668486,-3.833615482,-0.936679862,-2.599707174,0.325120942,-1.271822,-0.157174207,1.08862012,0.235092198
-9.451008161,-0.18054983,-0.321982069,-1.210337096,0.922673937,-1.48534958,-1.293950379,-0.406581565,0.06039356,-1.337675062
0.077326077,-1.487915039,0.083056457,0.144556828,-0.237506992,-0.228435104,1.047368174,1.044377677,-1.725815784,-0.500108264
-0.538097698,-1.659189518,-1.119457635,-0.374063275,0.09519659,0.092220928,0.772781308,0.48183582,-0.143907647,-0.726838141
0.128447094,-1.453130686,0.310876548,-0.307115532,0.447925915,-0.414471877,-1.844264707,-0.524932557,-0.553685208,-1.486346445
-0.321751216,1.743681843,7.742187042,-1.725653611,-3.886055884,0.187343,-0.621678875,-0.946265205,-1.710466556,-0.892399362
0.091289889,4.576304528,6.012154887,0.677208762,1.812488138,-1.006338699,-0.446076745,3.203044567,1.797546963,-0.778636879
-7.329453407,-0.911336999,0.542253147,-0.271809786,-0.156600003,2.770246053,-0.797834134,0.95275124,1.32542786,-0.720711109
-10.28700628,-1.728937647,-0.330909295,-1.015382586,-0.082619856,-1.002896558,0.520568085,0.013992597,1.147174226,-1.062212986
5.741648545,-0.521111744,0.245897833,-2.946250601,2.472056569,-0.792381868,0.292876593,0.593368142,0.056661433,0.468973684
7.172137753,-1.686546262,-0.715195131,0.726028578,-0.56599746,1.172170888,-0.024977294,0.640862903,-0.784950729,0.871988906
-7.204345252,-2.001865581,-1.37229825,2.632988488,-1.213134877,1.626761454,-0.18292415,-0.000880524,0.851597419,-1.35754817
-0.085703967,5.582571859,-6.297300936,-2.230517173,-2.616989222,-0.092393586,-2.513002432,0.994520291,-0.58002392,-1.210620536
-5.252592076,-1.346607369,-0.233333043,1.057697358,0.161458372,1.426434602,0.282208516,0.026727466,-1.340469889,0.227845845
-0.087726584,-0.800339215,-0.882914904,0.143456886,-0.052109895,-0.184022615,0.930746893,0.351325666,0.365406279,1.313196103
-5.308325685,-1.967980538,0.523086313,-0.91656861,0.057051191,1.436300884,-2.031263737,0.244635331,-0.836897272,-1.326820314
-4.989294977,-1.559008582,0.937640166,-0.556541176,0.338948685,1.598280247,-0.612316101,-0.229548178,-0.089447834,0.596497641
7.533744613,0.203129986,-0.576481349,0.545688625,1.072260285,-3.100247815,-1.420609529,-1.682472289,-0.738840898,-1.91807079
5.471597473,-1.606021203,-0.404002538,1.373095534,-0.1887061,0.362778977,-0.821571635,0.06291416,0.204607647,1.501270133
1.806979567,-1.591022327,0.070384133,-1.456807871,0.549000938,0.459409491,1.427550177,0.359739785,0.485953652,-0.898842511
-5.280095907,-0.792320879,-0.42237871,0.747554996,0.200988087,0.706798665,-0.878363492,-0.545773267,0.686734386,1.191532952
0.298939587,-0.144899343,-0.000279273,0.050662902,0.05752665,-0.750167201,1.788066508,0.110626369,-0.456876916,0.589355761
9.931373864,-0.754523797,0.371991121,1.547030615,-0.777305967,1.313539782,1.340801133,0.283063239,0.78947605,-0.183551275
4.636525706,-2.41325938,-0.103748463,-1.11058396,2.049825918,0.675110764,-1.236848379,-0.685211293,0.636807764,-0.219207807
8.095297267,-0.964090032,-1.394939755,0.903683469,-0.265900016,-2.874746772,-1.472106104,-1.163916614,-0.855654375,-0.761766472
-0.427469027,2.309481964,6.563748196,-1.711293326,-2.231249018,-1.040465089,-0.366783788,0.62648747,-0.95864577,-0.439751642
-3.328021658,-0.982440034,-0.550655142,2.114013993,-0.98687694,-0.927118071,0.313243184,0.244327373,-0.982071617,-0.176286743
10.05340387,0.43986869,0.008054936,0.799052163,-0.647558763,-0.163408485,0.81349873,0.674690797,-0.508662827,-0.849627957
-4.007119423,-1.621335487,-0.398336969,2.19033642,-0.401429487,-1.547794268,-0.652577061,-0.629898839,-0.018070851,-1.201753829
2.711470155,-0.263525602,0.025903649,-1.272775606,0.633884771,-0.094183357,1.444013423,0.965648417,1.312477996,-0.360810979
3.237369815,0.05102414,-0.120353422,-1.721519571,0.557212397,-1.379113822,0.919783565,1.064545679,-0.488140821,0.527322771
3.736749582,-1.380907993,-0.420880578,-0.509420782,0.635610747,-0.246754648,-1.307090814,0.143669408,0.204846163,-1.276463824
0.045693395,-1.867437116,0.380579634,0.371395168,-0.48815503,-0.410388585,0.946234284,-0.296114907,0.646865873,-0.522745083
-0.238634177,-1.976380919,0.374378112,0.163217478,-0.491823693,-0.244389476,-1.165518482,-0.688581252,-0.416896147,-0.362993422
-4.446673797,0.74027591,-0.531357037,-0.786343201,0.274531401,0.259409609,-1.834646284,-0.406033838,-0.650390918,0.039734711
0.226192622,-1.342826863,-0.488647538,0.171223232,-0.18644069,-0.734622203,0.916316054,-0.048153418,1.054747681,0.176439365
9.008787903,-2.021162559,0.38765211,1.826515601,-0.636002697,-0.330190696,0.339023947,0.459155547,-1.308022986,-0.542777727
0.088215415,8.338148488,-5.529208154,-0.792909735,-2.477762258,-0.246741557,-0.257739461,-0.821996865,-1.000146413,-0.407817675
3.95927238,-0.709965502,-1.895657421,-0.036221641,0.523983419,-1.57140841,-1.499492663,-0.195404303,-0.790205698,1.328687773
-5.686890294,-1.349737622,0.646213012,-1.035618128,-0.332297662,-0.693446773,-0.353747827,-0.226472768,1.217327785,-0.435667562
7.433953043,-0.02748187,-0.086606725,1.89778439,0.225924057,-2.52110587,0.825209928,-0.358800909,0.235859071,1.202207713
0.371470119,6.701286914,-1.956259204,1.510355051,0.726368164,1.22456539,2.227504526,-2.204323774,-0.176407052,0.31279993
-3.299569451,-1.23499533,0.638405102,2.371958407,-0.398346529,-1.733498137,-0.113020583,0.855941587,-0.056010792,0.389096331
8.659858125,-0.985053818,0.398716963,1.131071504,-0.770292681,1.924715119,-0.300159966,0.64976578,-0.041399819,0.236176906
-6.154609285,-1.58880822,-0.115270805,-0.716020623,0.731123287,-0.734171237,-1.225644875,-0.785478713,-1.290119146,-0.124766289
4.196405216,-0.499603263,0.266763989,-1.362961852,0.24549633,-2.226073531,0.307599597,-0.343637509,-0.518291047,0.577123897
-7.942146065,-0.52352166,-1.478467279,-0.946105845,0.496170722,-1.558108149,1.1040418,0.909077142,0.735129452,-0.392108693
-6.719982539,-2.16570869,-0.324842207,0.013316987,0.869877797,0.089777946,0.447111572,0.036914592,0.200715651,-1.247165823
-5.620179269,-2.725205412,0.116169,-1.174543265,0.448354246,-0.712070428,1.070658426,0.094648238,1.140519981,-1.118359986
-0.39461082,2.793940265,6.890837342,-1.509817143,-2.855940031,-1.376119183,0.919433281,-0.162014076,-0.855175967,-0.890676395
0.302694763,-1.998247051,0.125552964,0.306398776,-0.033950483,-0.917288666,0.145465897,0.215545604,0.039964514,-0.297248567
-4.826162681,-0.724546919,-1.28324219,2.6498833,-1.000472771,-1.087027884,-1.115124475,0.361512238,-0.101651292,1.229303669
-0.056331286,-0.314920461,-0.072638968,-0.440977694,-0.502001153,-0.286326428,1.039978274,0.580160983,-0.199719988,-0.479818181
0.5416692,-1.262135971,-0.354962095,0.29116772,0.224423966,-0.681761876,0.342417808,0.478118682,-0.872474044,1.540799861
0.303598879,3.656300596,-4.529507459,-1.509950665,-2.520672773,-0.643814435,-1.325404345,3.925051101,-0.553572405,1.358250278
8.191533481,-0.680813602,-0.264764843,1.556092491,-0.392936621,0.630392667,-1.411758168,-0.244477973,-1.082289267,-1.402069698
-4.916738017,-1.255748457,1.050589638,2.163136861,-1.859098634,-1.463069453,-1.678023225,0.32433554,-1.030824778,-0.405831682
-3.548536889,-1.107106815,-1.003244959,1.592917589,-0.800637501,-1.253158379,1.103825629,0.531870109,-1.256017348,-0.387775358
4.581323148,-0.181948922,-2.03517018,-0.103331193,-0.049001138,0.155876981,1.350510241,1.178814556,-0.399803297,0.870037788
0.140461817,-0.901616367,0.11989107,0.337882428,-0.026970649,-0.070915342,-1.40216475,-0.595034312,-0.030853851,0.311174659
-5.028732756,-0.251188213,0.475927797,1.255392986,-1.756085881,1.905171164,-0.412987693,-0.442661694,-0.284249578,0.562435137
7.846011607,-1.723643013,-0.818633584,-0.778096121,-0.412250243,-2.104270638,0.608934526,-0.241127847,-0.283066482,-0.537274729
10.30312421,-1.960400837,0.259252173,1.401992388,-0.501562547,0.501460712,0.72495718,0.325202213,0.365910547,1.323251272
10.4266725,-1.008778637,1.261713431,0.890926507,-0.468007073,-0.197120059,-1.01367931,-0.884949602,0.476676568,0.681725494
-9.431735619,-1.166154211,0.992933984,1.171238564,0.47334592,2.847090609,-1.191849731,0.497214161,1.145995164,0.586245204
7.615767669,1.01714784,0.018355059,0.564389262,-0.192864849,-2.793970235,0.620874734,-0.180572215,0.009714159,0.454695194
9.855874034,0.122933625,0.86163021,1.570147918,-0.241057103,0.427712736,0.049841346,0.195860212,-1.329895541,-0.92863814
-0.052199761,-1.117145182,0.457466531,0.250047998,-0.598060678,0.478455715,-0.947349471,0.032780524,-0.036845757,-0.024865781
-0.298089903,4.572674457,-3.611382167,-1.373801405,-2.391001206,-0.992683292,-0.766722024,1.171652739,1.199128065,-0.693118419
-0.156053786,-1.008937741,-0.519444304,0.153440126,-0.111588316,-0.203214218,1.140099549,0.143717757,1.254600249,-0.316837475
8.914423245,-1.009788779,-0.260968621,0.994350934,-0.455599207,0.644823129,1.311660691,0.475573319,-0.677243184,-0.064008338
2.845471546,-0.574374849,-0.687964925,-0.375895585,0.890847044,1.063309684,-0.509877163,-0.524665186,-0.447962474,1.057695258
-5.19678499,-0.736806312,0.486595061,3.44518272,-1.133032227,-1.39836574,-0.658400525,0.32711882,-0.527686681,-1.466322897
10.7076431,-1.480849136,-0.034519564,0.871136379,-0.556488733,1.027441127,0.417526273,-0.196976978,0.713018718,-0.218714061
5.973421986,-0.966796409,0.263530002,1.885324438,0.18365627,0.749455699,-0.877869432,-0.335645548,-0.417999392,-0.474025642
7.209964847,-2.191885403,-0.075878395,1.561322712,-0.753674909,0.336273613,-0.222177616,-0.080633828,-0.847332392,-1.000991605
-4.006814648,-2.056298016,-0.030502849,2.528707637,-0.375617329,-0.734625534,-0.478322257,-0.33581322,1.500559003,-1.297275914
-5.816407709,-0.412058399,0.105583172,-0.404900219,-0.466970697,-0.325461038,0.813868873,0.160191855,0.236722906,0.036897883
0.041124026,5.652141767,-4.418084528,-2.428521862,-2.748368942,-0.647328444,-0.079414872,3.309621695,1.629599607,-0.857840951
4.265877507,-2.133907917,0.212783999,-0.745951679,0.210168464,-0.119486824,0.731723051,0.654757675,0.754390106,-1.340726632
-0.381573515,-0.874792353,-0.176767694,-0.133277753,0.771508671,-1.211450877,0.21301059,-0.306434222,0.125369035,-0.623221202
0.498593963,-1.397129857,-0.664672403,0.494623747,0.262946776,-0.068459747,0.144571976,-0.187585293,1.497675208,0.725750538
5.293715,-1.465240137,0.234268666,0.816069111,-0.243794753,0.396918054,2.05273864,0.563685844,0.414332306,0.128331901
-0.026072782,5.773249967,5.65015647,1.270796057,3.254039297,-0.652487798,-1.762739468,1.36663396,1.086193971,-0.625607335
0.234014575,-0.942364287,-1.016689645,0.452547001,-0.055228716,1.391858902,-0.367463996,-0.538815027,1.595610531,1.300874042
-4.893177978,-1.489199877,0.184312536,1.40461076,0.790531724,2.189543702,-0.770050673,-0.480212305,0.078442533,0.277808444
-0.608646466,-0.262235328,0.4003351,-0.079614595,-0.305738215,0.151327645,0.243054635,-0.125695411,0.998152122,0.774539869
2.553874764,-0.621181509,0.233618838,-1.479989985,0.581344129,0.878516773,-1.099896332,-0.055975997,0.329419829,0.515782144
-0.029381409,2.93549,7.719855735,-2.59399976,-3.456524031,-0.739397958,0.071070466,-0.567968024,-1.496105684,0.383509276
-8.665556016,-0.537035509,-0.079495376,-1.452593105,0.979013741,-1.157895495,1.023546379,-0.409710506,1.388089594,-0.025236574
-0.101971698,6.639088564,-2.985208674,0.300393351,-0.630260825,0.868605847,1.756539069,-1.909612304,-0.179243485,0.177333784
0.584081739,-1.761118322,-0.292182272,-0.168155666,-0.330049227,0.411567202,-1.352981967,0.211346402,-1.63434127,1.616934312
-0.557391175,5.372286578,2.00983327,1.615980661,3.799421533,0.041725934,-1.599129549,-0.091579258,-0.325346176,0.998686383
-5.848576089,-0.503935634,0.277735395,3.195464009,-0.416550333,-2.647176227,0.081583293,0.704759028,-0.742447298,-0.021018575
0.07383259,1.101444121,6.787261629,-3.374751305,-3.646485702,0.966674438,0.055519467,-2.524995802,0.302868944,1.145551888
-0.170405091,1.583305042,7.144632724,-1.85572256,-3.435381263,0.127294111,-1.380392931,-2.662658325,0.606660095,-0.651722456
0.541432196,-1.634298427,-0.358032897,0.762003327,0.733771325,0.280430325,-0.798714777,-0.843379514,0.33435033,-0.448521703
-7.75735909,-0.645634022,0.877151778,-1.154581825,-0.404793148,-0.643338032,1.557839743,-0.418259387,0.712741174,-0.286005114
0.256915936,-1.448075745,0.095965255,-0.31127936,0.176694088,-0.561072901,0.894660235,-0.07779464,-1.373547905,-0.888387835
-4.956627254,-1.431977794,-0.972273639,2.478609896,-2.315487021,-0.466250507,1.276633659,0.697996338,-0.542525321,0.250854005
8.19168706,-0.907659055,-1.093314978,0.58204978,-0.256724445,-0.253020083,0.62351013,0.159174732,-0.325174806,0.230241038
-10.36970289,0.230491578,-0.651010514,-0.379383682,-0.007683065,0.067564521,0.441523464,0.294477857,-0.437966432,-0.019648552
