attribute 0,attribute 1,attribute 2,attribute 3,attribute 4,attribute 5,attribute 6,attribute 7,attribute 8,attribute 9,attribute 10,attribute 11,attribute 12,attribute 13,attribute 14,attribute 15,attribute 16,attribute 17,attribute 18,attribute 19,attribute 20,attribute 21,attribute 22,attribute 23,attribute 24,attribute 25,attribute 26,attribute 27,attribute 28,attribute 29,attribute 30,attribute 31,attribute 32,attribute 33,attribute 34,attribute 35,attribute 36,attribute 37,attribute 38,attribute 39
-7.512461782,0.282340361,-0.398606145,1.78051961,0.250066321,2.186075157,1.391909609,1.497587297,-1.59585448,0.646365011,1.123766873,-0.394201451,0.845063682,0.020530748,0.630665746,-0.656191348,0.47325388,-0.040688588,-0.542383222,-0.321788655,0.525250459,0.000556038,0.407196708,0.879403717,-0.415931648,-0.573720491,0.575164435,0.213464045,-0.731320999,-0.294359454,-0.64195791,0.030240486,0.981218946,0.279087905,-0.061470743,0.274086954,-0.277840463,0.029668484,-0.011777309,-0.191421042
-0.024906527,3.941904413,-3.09950448,-1.988765646,-1.559520674,0.842912729,-0.726830183,-0.166830472,-0.724537006,0.613218047,-0.051710264,0.194211368,0.816530061,0.142109881,0.648057187,-0.017038222,-0.794181725,1.244430738,-0.154958922,-0.594453434,-0.209737511,0.992043204,0.656562851,0.224602183,-0.523091297,0.353620002,0.015509649,-0.167270951,0.506148578,-0.08933384,-0.505886717,0.6985556,0.311367365,-0.852346292,-0.067735101,-0.036968462,-0.471989571,0.026383471,0.083069409,0.432332062
5.685799571,-1.345041334,0.220454228,0.479056728,0.173006618,-0.100074507,1.216686308,0.823816235,-1.8180401,0.52149332,0.183077595,-0.720185784,-0.530557771,0.853592566,0.494736726,0.338726791,0.553374256,0.923571063,0.275630628,0.170749024,-0.009567554,-0.708729507,-0.85224636,0.111169849,0.818316396,0.281782131,-0.892895352,-0.008188027,-0.523926464,-0.337084806,0.303022578,0.280887009,0.266743815,0.301658651,0.377489512,0.532899914,-0.208832828,-0.476532255,0.497351706,-0.00383881
5.539231136,-0.362413387,-0.027634274,0.211790258,0.223732344,-0.781758074,0.983888478,1.116297132,-0.685760861,-0.988916317,1.057951449,0.402137469,-1.316402072,1.134452934,0.582474897,-0.89180959,0.402671471,0.041564724,-0.055477649,-0.100892754,1.497367471,0.782117813,-0.70659027,0.69166582,0.66123019,-0.400175471,0.059698737,0.402736667,-0.032890453,-0.426799651,-0.165741411,-0.234944695,-0.659659728,0.241836958,-0.484744968,-0.508267204,-0.040455963,0.501137134,-0.226319536,-0.107767802
0.128890333,-1.268609251,0.827552716,-0.35728513,0.031647472,0.459326661,-0.299434183,-0.801572217,-0.498803241,1.162877068,-0.103718123,0.319434271,0.826276893,-0.345303671,1.379839623,0.584208814,-0.376097276,0.642947021,0.099047107,-0.002130485,-0.478997848,-0.182786676,-1.09770924,0.625515781,-0.370743339,0.509380479,0.471374822,0.382852809,-0.063223454,0.262945059,0.669889413,0.842131927,0.155271155,0.438709814,-0.290073639,0.383284874,-0.452395591,-0.640172657,-0.371684065,0.280698197
2.381104693,-0.561913635,-0.498023069,-2.25890744,1.651849578,-0.01497355,-1.035244412,0.029587152,-0.032640551,0.942854512,1.608421601,0.756915831,0.167008054,0.964546957,0.576505075,0.49065505,0.586234568,0.029677382,-0.197516022,1.015738384,0.310304151,0.82612717,0.251908545,-0.154210924,0.670597441,0.235359097,-0.022932003,-0.780087413,0.181761936,-0.229014429,0.145908967,-0.721814107,0.186620117,-0.524574016,-0.740885139,-0.051543343,-0.039743558,-0.36980768,-0.086551605,0.149000701
-0.273978135,-0.597888163,-1.042247885,0.327720128,0.352024938,-0.102217715,0.977261088,0.347548535,0.394407383,-0.801553466,0.58003983,0.492215737,-0.826790875,0.007963299,-0.291606962,-0.060862327,0.637468776,0.058829393,0.050954432,-0.906071647,-0.210599689,-0.02544207,0.933042567,0.266929022,-0.301361362,0.525403635,-0.786423442,0.029579426,-0.456096102,0.517582909,-0.525157785,-0.728749772,0.070242496,0.451151833,0.135659738,-0.125625403,0.281265156,0.047659883,-0.295530932,0.088868274
-0.255983197,-0.95470046,-1.009476677,-0.105380065,0.941014837,-0.288810236,-0.143491715,0.101333264,-0.137708471,-0.681477652,-0.001902997,0.202087219,-1.468648125,-0.844914865,0.195072272,1.765088739,-0.497741871,-0.865766764,0.389286342,0.147804818,-0.925132362,-0.125126715,0.303297618,-0.071181998,-0.458123523,-0.332803353,-0.649556041,0.430265672,0.287634176,0.085395331,0.487209086,0.138600312,0.688907402,-0.672365618,0.069528021,-0.499963702,0.274498094,0.13660964,-0.238482599,-0.004424042
-2.473367912,-0.987674444,-0.579354009,1.37930399,0.075499136,-0.943366098,0.425511894,0.102822627,0.70268938,-0.651184949,-0.353163371,-0.746619891,0.93815883,0.935563786,0.498108848,0.937941889,-0.597009218,-0.433025543,-0.458573939,1.297255248,0.257177662,-1.002688128,0.418376063,-0.528008815,-0.182402602,-0.63663159,0.682067926,0.124150545,-0.421160342,-0.225232262,-0.392122376,-0.396216378,-0.214138364,-0.428326653,0.17302876,-0.074093539,0.489754549,-0.477051886,0.261101389,-0.018585406
8.988133244,-0.582488933,-2.48713539,0.24230566,-0.017115047,-4.123091659,-0.935547111,-1.278239909,-0.954935905,0.305566145,0.710118815,1.574777867,1.560671644,0.527047295,-0.469389822,0.830644262,0.868494548,-0.043333891,0.13394649,-0.358816784,-0.002149568,0.892264926,0.859628137,-0.360507357,1.479477473,0.611471564,0.4815839,0.052519085,-0.275256004,-0.183737139,-0.256596987,-0.051275265,0.171820679,-0.215523559,-0.010224485,0.147732582,-0.226718685,0.689838997,-0.148267536,-0.363991428
-0.278775463,5.742830647,-5.414180931,-1.929585762,-3.045172705,0.02989053,-0.821327296,4.43852157,-0.470779242,0.548801338,-1.537719983,0.227136992,0.437821842,-0.854469591,-0.24807832,-0.693395485,0.063373187,-1.788637097,1.011958231,-0.25835326,-0.337799416,-0.0548586,0.199703509,0.56444063,0.538991943,0.317281379,-0.408107738,-0.87474784,-0.155444983,0.155979476,-0.44593984,-0.398905733,-0.311410054,-0.139199532,-0.049341699,0.077302295,0.390206328,0.178027377,-0.017532177,0.31169513
5.18344563,-0.705912473,-0.007723141,-1.21319221,-0.071737706,-0.967446511,-0.707382928,-0.242982461,0.673009053,-0.581240207,-0.837818512,-1.641420152,-0.26869796,-0.641154145,-0.790778543,-0.434616516,0.06537974,-0.541768051,0.297457818,-0.607177819,0.613045772,-0.38376284,0.435544991,-0.301826893,0.625735408,-0.339667642,-0.033932136,-0.772755106,0.142378165,-0.619216605,-0.020077458,-0.113222188,0.848074283,0.519856051,-0.141219053,0.277867524,-0.20341843,0.105545749,0.191777439,0.3908472
-5.17191489,-0.965630141,-0.414205018,-0.747315925,-0.068658537,0.133753568,-0.416673239,0.189988358,0.808605999,1.108166428,-1.046064096,-0.800992076,0.080496894,-0.217258634,0.033753499,0.223158569,0.014459414,0.390478623,-0.019372444,0.278927992,-0.091639827,0.145246284,0.327771642,0.147455126,0.057185568,-0.00637553,-0.818305029,0.538847406,-0.309352472,0.39697194,0.575603977,-0.350105308,0.222080204,0.011960971,0.461186217,0.388966093,-0.250081078,-0.286839645,0.015382002,0.49358155
-0.424168453,-0.522676438,-1.361563362,0.515389606,-0.313136162,0.55934642,-1.281686367,0.531806438,0.1460193,0.808275744,0.00984293,-0.293607997,-0.388895416,-0.157296185,0.224126056,0.475475523,0.909094353,0.374279296,0.518222548,0.597192428,0.209757743,-0.919387474,0.622134347,-0.296873014,-0.87992163,-0.391584576,0.377777817,-0.539550318,-0.123933362,-0.051602471,-0.339175372,-0.448159375,0.216476625,0.662701722,-0.92747833,0.404334529,-0.496656528,0.329967333,0.365796969,-0.214941859
-10.05198953,-0.723535937,-0.018262573,-0.866125379,0.878119699,-0.795214515,-1.109220058,-1.139751251,-0.358474698,-0.949866463,-0.07777267,0.719688615,0.977397012,1.416720437,0.288449302,-1.094517009,-0.653855781,0.361827541,0.386144416,-0.370726978,0.101847383,0.140257394,0.921765295,0.149378917,-0.41652134,-0.301469483,0.699240859,-0.294866479,-0.489704694,0.535575106,-0.368489654,0.134024867,-0.035124774,0.030011257,-0.154083225,0.066510424,0.095939072,0.430199458,-0.051068007,0.229185387
0.309231046,-1.109202678,-1.297733082,-0.022293743,0.78600877,-0.761122415,-0.490746095,-0.317286165,0.078272178,0.345731133,0.715990561,-0.448103341,-0.179520724,-0.806312035,-0.227323666,-1.030548448,0.350108379,0.342314209,0.464234178,-0.55230491,1.036211612,0.448299953,0.123474686,-0.376913437,-0.105783348,-0.294501705,-0.254117764,0.173374739,-0.16961156,0.220682928,0.515363695,-0.686179998,-0.198527278,-0.212049106,-0.215644468,-0.044603328,0.137468878,0.0569402,-0.103980452,-0.068962475
-4.949385685,-1.281009622,-0.877961499,-1.226546885,0.402869388,-1.467082771,0.086946702,0.28898025,-0.515665895,0.045317738,0.691525869,0.610334633,-0.430488778,0.544947298,-0.778011058,-0.762454052,-0.161400141,-0.813799784,-0.302816472,-0.232301444,0.637097458,0.152283492,0.336049262,1.382335137,-0.560626185,-0.096945702,-0.354275019,0.255734856,-0.633025305,-0.213253138,-0.128685073,0.082769094,-0.221775437,-0.308962717,-0.616597738,0.333153753,-0.075625385,0.217484281,-0.069295079,0.276715173
4.59959991,-0.840831922,-1.187182981,-2.484816873,1.11687111,0.521302888,-0.384432687,0.026024614,-0.66341277,-1.199128129,0.462040109,-0.570050992,-1.163878517,0.363547043,0.449727882,0.299181141,-0.170187389,0.508378312,0.472841936,0.604412682,0.807002199,0.058465898,-0.104283657,-0.666236604,0.085196425,-0.788791883,-1.178414275,0.517539465,-0.379786413,-0.112521653,-0.99306272,1.045051692,0.199229669,-0.078430499,0.501579359,0.327298545,0.867318654,-0.352367241,0.303613866,-0.450138681
0.088257121,2.451963745,5.298375276,-0.395172269,-0.628116728,-0.635086634,-1.385838096,1.450488399,0.191092312,0.15180806,0.786998274,-1.311911449,0.314934215,-0.346796869,0.682973563,0.118236031,-0.252668229,0.150888688,-1.856518391,0.398589276,0.176854343,0.330126931,0.276175925,0.217929179,0.134244226,0.004163861,0.675711678,0.814294969,-0.187998753,0.221841158,-0.659068523,-0.668168054,0.276992185,0.045443044,-0.111467383,-0.092069913,0.388131018,-0.055500518,-0.374136667,-0.036912015
10.14432975,-1.222517147,-0.451095081,0.087443855,-0.787329499,0.450808642,0.854218411,1.433843484,-0.766576226,-1.906592384,-0.805179065,0.977673861,-0.60446243,-0.49696747,-0.441000827,-0.14105908,0.845442947,0.788129088,-0.589763921,0.091022958,-0.825536341,-0.704836265,-0.084656669,0.174373991,0.310265883,0.070358377,-0.365528176,-0.061522991,0.669556971,-0.22922925,0.322661397,0.031956222,-0.451504083,-0.137846656,-0.317217551,0.304327946,-0.251843185,-0.099519883,0.187067557,-0.132565381
0.183265198,7.428317892,3.960778532,2.485744043,4.520137661,-0.730905242,0.666404583,1.840225915,0.655342193,-0.789453311,-1.124959581,0.434610428,1.446515572,0.397358248,-0.742746099,0.770197398,-0.853968097,-0.735679821,0.067776327,0.311978212,0.572482089,1.244928779,0.074495585,-0.020254974,0.319873607,-0.525960881,-0.058885144,-0.483007949,-0.610641644,-0.879697498,0.029525998,-0.462849774,0.047854004,-0.482013753,0.254109103,0.290157042,0.158967108,0.575820144,0.053516688,0.204596657
9.931373864,-0.754523925,0.371991125,1.547036826,-0.777330201,1.312889793,1.339739391,0.289281203,0.786341184,-0.195974254,-0.880957335,-0.226320758,-0.374244015,0.324991724,0.381151258,-0.402305332,-0.054635136,0.062324828,-0.691929578,-0.199290752,0.33806949,-0.586141149,-0.125575317,1.357370411,-0.353918219,0.848735896,-0.383487002,-0.760644037,-0.630892322,-0.140896596,-0.080678464,0.315973625,0.204587055,-0.107393402,-0.162210368,0.09375784,0.188848357,0.611679846,-0.074017108,-0.265961889
-4.967036382,-2.030799515,-1.081428251,1.854618095,-1.173180186,0.608871562,-0.883050294,-0.362564044,0.512342974,-0.447809323,1.642919484,0.354487335,-0.076995785,0.113960527,-0.21273357,0.136602665,0.787110238,-0.135585429,-0.514325408,-0.430135529,-0.99461365,0.195377663,0.340787297,0.558282692,0.81739764,-0.273479754,1.031549608,0.590048212,-0.521037608,0.161403975,-0.028227552,0.96426679,-0.57043278,0.597688588,-0.483776034,0.150010806,-0.245499102,-0.311914552,0.384669925,-0.200102422
-9.423973998,-1.567382575,-0.577556532,-1.323920273,0.468060008,0.124406828,0.954230453,0.379656202,0.143982805,-1.255788668,-0.605584473,1.10329891,0.193481816,0.206998008,0.318919078,0.587638177,-0.501823933,0.051223038,-1.172715409,0.374925362,-0.598867376,0.116207788,0.147118857,0.382649261,1.063262844,-0.120307494,0.539952349,-0.445085853,0.366242917,0.292508757,0.160554649,-0.391824065,0.5962994,-0.372912278,-0.471485848,0.031778005,0.237314694,-0.262442128,-0.287748268,-0.257199579
5.358004185,-1.685380107,-1.09723648,-2.710293684,0.64588955,1.352380536,0.069465961,-0.613258428,0.301085502,-0.653318465,0.04819307,-0.772395914,1.68860878,0.138459484,-0.666090844,-0.285087936,-1.446015836,0.312677744,0.662991438,0.004977239,0.087693757,0.081756614,0.49280391,-0.624672942,-0.121310332,-0.566934945,-0.347826697,-0.236044594,-0.43918962,-0.465054,0.665730049,-0.187537464,0.15057111,0.446478271,0.121573995,0.359130312,0.18806944,0.509642156,0.278634079,0.349014073
8.567695784,-1.157038549,0.303951109,1.105555534,-0.631623165,1.071297347,-0.699273145,-0.543057952,0.672100703,-0.904197637,0.564924787,0.754319938,-0.349738529,0.082279612,0.637810932,1.036120747,-0.16421584,0.367946872,-0.11369713,-1.088378766,0.093605479,0.370448824,-0.247978946,-0.003405097,0.528239381,0.158099297,-0.22281266,-1.278823412,0.556944895,-0.494995292,0.805715299,-0.033229306,-0.069295994,-0.405744907,-0.402744913,-0.391271599,0.137606641,-0.161449973,-0.194841536,0.101545738
-3.430670712,-1.793640542,-0.491032413,1.722089205,-1.297673363,-1.057764981,-1.153923008,-0.759611241,-1.159682814,-0.298781193,-2.106366111,-0.30577617,-0.375048642,0.246130171,-0.002185758,-0.428857591,-0.964150835,0.845976436,-0.005784328,-0.080385244,-0.840397102,0.063422148,-0.233467873,-0.21421481,-0.637143852,-0.071063072,-0.253711933,-0.016430808,-0.074755574,-0.301182672,-0.090701635,0.003840973,0.456894687,0.412697793,-0.080436714,0.449227812,0.896380194,0.686065125,0.095086546,-0.014210359
5.557912868,-0.504420177,0.119112559,0.448829014,-0.159920006,-0.451587639,0.10815946,-0.423125698,0.500142487,0.858587387,0.560189042,0.147318519,0.219789546,0.535310225,-0.885829399,-0.017168967,0.228138779,-0.374189669,0.272920622,0.534818232,0.023225629,0.110792225,0.782277259,-0.526738614,-0.310505199,-0.054119265,0.121699997,0.436623138,-0.142326976,0.547807604,-0.048976928,-0.254074834,-0.173316162,-0.080196457,-0.216506791,0.37827653,0.194078988,0.056790596,0.157479143,-0.149089747
-0.197200428,6.489856564,0.141536689,1.335263036,3.498997634,0.696755293,1.32505454,-0.830759893,-0.088494385,0.051662409,-0.54840369,1.7428187,-1.120004765,-0.324770417,0.496618858,0.667783291,-0.358912725,-0.312790607,0.864735804,0.528166385,0.189586854,-0.007481891,0.409180386,-1.188428098,0.207751747,-0.457319221,-0.636665212,-0.281687358,-0.557500021,0.96399684,-0.06311676,-0.170656262,-0.059114308,0.170259441,0.020245234,-0.308799664,0.045063906,0.081630657,-0.012235352,0.19304687
10.21893923,0.183920649,-0.162275373,0.447574304,0.105814958,0.981232964,0.436435942,0.402248089,-0.420353576,1.169764799,0.698029391,0.107276995,-0.581275417,-0.077623675,0.041808981,0.467696806,-0.482461833,0.595991509,0.274781278,0.846075068,2.024495236,1.030616835,-0.057847738,0.686942588,-0.091287501,0.498260166,0.288343221,-0.193347879,0.084049887,-0.538193002,-0.367936795,-0.194121523,0.045046396,0.687511916,0.414679501,-0.179875429,-0.346966448,0.102007917,0.140033283,0.409888884
0.525377578,-0.446931721,-0.515062407,0.844261666,-0.522187515,0.687321647,-0.59509483,0.189145116,1.234882755,1.422802408,0.431150683,0.015207704,-0.144819413,-0.106609051,-0.735335003,0.467045409,0.059141685,-1.060793078,-1.154705808,0.432307024,1.212024214,0.150574892,0.917055545,0.302409544,-0.431328827,-0.381541411,0.188245391,-0.452571621,0.523765733,0.148302383,-0.353953863,-0.044551622,-0.361155307,-0.042850553,0.320432056,-0.161107043,-0.108365029,-0.524544516,-0.345721663,0.136273359
0.372278745,4.377387074,-4.737271579,-1.540054732,-2.587661667,0.343958747,-0.982105593,1.975103441,1.294325074,-1.557746822,-0.781871059,-0.740319221,0.869621272,-0.5892122,-0.03415963,-1.387642961,1.800000525,-0.481697234,0.07607564,-0.172361908,0.216365,0.620860258,-1.042491655,0.033785965,-0.032008392,0.372943325,0.742239121,-0.455801705,-0.459571764,-0.310299444,-0.065728311,-0.380333987,0.322663941,0.535768674,0.037322114,0.438544078,-0.233224995,-0.118413223,-0.089869136,0.565415548
-0.170405091,1.583304823,7.14463297,-1.855611049,-3.435417318,0.126348525,-1.381666165,-2.650149308,0.603302963,-0.659476447,-0.059067004,0.23009329,-0.464149393,1.092581503,-0.349733298,-0.258899007,0.175984122,-1.050807343,0.545289051,-0.480452134,0.931631818,0.57846605,0.61084761,0.886445596,-0.059351595,0.762092301,-0.488169761,0.174296148,-0.451232428,-0.137409636,0.003376569,-0.99865301,-0.538546734,-0.464663553,-0.07832201,0.174077165,0.009224775,-0.257832152,0.344872144,0.122528528
-8.434481325,-0.975502988,-1.168782276,-1.290526124,0.224040634,-0.658054883,0.951508014,0.54995003,-1.621991033,-0.462233504,-0.148471228,-0.396939002,-0.046728909,-0.195431827,0.122477713,0.500284156,-1.316622569,0.110185384,1.027819319,0.266649228,0.111599906,-0.365469106,-0.450541334,0.406046327,0.101790407,0.033693,-0.10979136,0.068305097,-0.291580523,-0.360432095,0.143468082,0.164947332,0.16419569,-0.570966892,-0.138510941,-0.485028222,0.689140334,-0.016889966,0.766687549,0.520188738
9.362295297,-0.060904474,-1.704727461,0.420029859,0.225868431,-4.247167507,0.064460669,-0.867988609,-0.867519947,0.791661628,1.514794427,1.580225546,0.384017786,-0.258449972,-1.308081018,-0.709835035,-0.730625132,0.871304611,-0.191798389,0.050673203,-0.544442164,-0.320577077,0.116922991,0.494342753,0.87457392,-0.053337681,-0.034776263,0.115197825,-0.325996143,-0.434784723,-0.351350998,-0.230697642,0.03100091,-0.460496862,0.042470168,-0.156249211,0.321848342,0.640593112,-0.59691584,0.037083238
0.07383259,1.101445141,6.787256031,-3.374937479,-3.646624834,0.96806464,0.057439259,-2.510087005,0.316781814,1.146677413,-0.961132953,1.334464418,0.284479869,0.4982401,-0.458471861,0.648451385,0.114652199,-1.395674428,1.477127919,0.088456325,0.288078639,-0.599055519,-0.424311522,-0.029252503,0.08339927,0.367677401,-0.83555752,0.293905588,-0.56600714,-0.960046866,-0.127374883,0.162888756,0.635387629,-0.426755607,0.320008211,0.482588985,0.438625779,0.534377548,-0.754958118,0.205216766
10.30347688,-0.938795753,0.024270767,0.225841744,-0.042353108,-0.078680513,-0.657653768,-0.396321054,-0.949848236,1.547990488,0.60059254,0.541892766,0.049729034,0.015122627,0.213884905,-0.070573247,-0.183864665,-0.976795262,-0.268754352,-0.92876008,0.116287805,-0.039707322,0.053563901,-0.670438814,0.478229716,0.140411172,0.433305883,0.636729965,0.206962664,0.720645311,0.692907864,0.274455127,-0.497124949,-0.389116367,-0.375828839,-0.527627002,-0.120206387,0.738086028,0.286435847,0.176211511
-5.917615437,-0.102140595,0.030160842,0.929336871,0.556023356,0.794240815,0.191271284,-0.123709188,-0.19479669,-0.937664584,1.489442468,-1.119063274,0.122774201,-0.170173892,0.559138602,-0.063076118,0.549683192,-0.305421365,1.359730242,0.030982629,-1.206200412,-0.216695521,-0.886319152,0.204019366,-0.471033011,0.541081098,0.521618041,0.701138713,-0.710738581,0.226543527,-0.161271307,-0.195708824,-0.224203895,-0.374335262,-0.355250745,-0.137392662,-0.084115028,-0.248897918,-0.305894924,0.163880881
-6.007754016,-1.063931939,-1.737169945,-1.681045587,1.094554165,-0.736849717,-1.048987219,-0.237031047,0.205045961,-0.043612399,0.553956702,0.172442865,-0.14920545,-0.032456929,-0.168561685,1.176121138,-0.730747079,-0.401688613,0.233301617,-0.162014347,0.111769816,-0.595816384,0.579477456,0.240132824,0.356143505,0.732613802,0.383806409,-0.485350292,0.165577651,0.738508818,-0.009498003,0.079795834,0.151903658,0.620118935,0.628169544,-0.129115075,-0.150231216,0.405071729,0.037548126,-0.466025719
0.591244407,-1.363511209,0.181769297,0.892262004,-0.382320301,0.526014834,1.306253631,0.493921345,0.717772329,0.052004867,-0.958033638,0.242200594,0.043124467,-0.495114269,-1.151951724,0.078030155,-0.063745427,0.117546808,-0.533276094,0.352258515,-0.996171829,0.57982449,-0.321588761,0.573506373,0.446429937,-0.452213932,0.491618229,-0.524143297,0.670506691,0.280494876,-0.805487968,0.349624881,0.025559202,0.36495262,0.442550498,-0.592109332,0.044727464,0.218915647,-0.039004699,0.321575605
4.3290585,-1.695653284,0.490556223,-2.404268744,1.67054784,0.496123183,-1.00177957,0.111570799,0.450988186,-0.290078587,2.665701551,0.401518909,0.294784266,-0.898031336,-0.240665492,-0.82281439,1.015690136,-0.763054348,0.201093584,0.039027825,0.208548001,0.688805314,-0.014884311,0.782562384,0.212892638,0.114309421,-0.334333777,-0.841416174,-0.455799541,0.266711042,-0.395949948,-0.0016347,0.063614007,0.007616492,0.284398273,0.20104649,-1.011871096,0.304392478,-0.275144119,-0.116765693
2.963058438,-0.316414375,-0.225648682,-0.64601576,0.827948317,0.364348086,1.184111123,0.680927843,0.632894851,0.263909766,0.573742913,0.147441506,-0.762424735,-0.193514081,0.28400734,-0.166952759,0.692587336,0.794224619,0.097206794,0.346394094,0.719892262,0.182788907,-0.082460039,-0.386946853,0.339232603,0.526694823,0.456071135,0.093703324,0.265670772,0.019723325,-0.301828129,0.519369069,-0.184381201,-0.306116558,0.489281347,0.475322143,-0.098834981,-0.322954101,0.596929013,0.199312163
3.892331058,-1.920486979,-0.768902571,0.086925845,0.640711569,-2.056885698,0.755911578,-1.037912876,0.817097553,-0.240252563,-0.024383921,-1.357004298,0.733442729,0.227562543,-0.145802509,-0.96129348,-0.313849504,0.280320462,0.431450855,-0.858509968,1.193335865,0.266551859,0.163550461,0.632067055,-0.46452071,-0.494266432,-0.172332487,0.258542431,-0.676669314,0.341451244,0.109311918,0.353807659,-0.441431304,0.288655675,-0.29152696,0.438745798,-0.037184103,-0.10819271,0.129286181,-0.28152723
6.745521786,-0.249459622,-0.508046221,0.004664502,-0.075504706,0.389038492,0.828427036,0.856808115,-0.672777191,-0.030181987,0.332362823,1.066037908,-0.535546094,-0.514181286,-1.187120402,-0.522304736,0.158295968,-0.821271997,0.689366122,-0.387697962,-0.511085845,0.052921159,-0.448414012,0.015280316,0.025849246,-0.704640127,1.036909393,0.633796253,-0.388542608,0.673761218,-0.277334753,0.527867936,0.346472205,0.063781124,0.097510187,-0.278662231,-0.154227588,-0.640691617,0.0956173,0.243052294
-7.621141678,-0.68588598,0.065700097,2.159563251,0.861425733,1.764210126,0.255415871,-0.409798078,0.523814507,0.224261864,1.265930161,-0.426962687,1.760123907,0.225851207,-0.385308077,0.511520127,0.461945113,-0.572756239,0.239503251,0.368092135,0.155284704,0.821157011,0.390902854,0.973266876,0.218188014,0.860828358,0.072799453,0.391111414,0.038723428,0.654699621,-0.100253934,0.422774491,-0.784138697,-0.594889674,-0.335256999,0.447371361,0.189423102,0.484249366,-0.128054138,0.573179781
-5.686890294,-1.349736406,0.646208337,-1.035814081,-0.332470732,-0.691265838,-0.351198395,-0.21696025,1.234250558,-0.426002015,-0.380748831,-1.073711031,-0.150722708,0.093183349,-0.00327972,-0.921922983,0.926067275,-0.369821575,1.083494292,1.024356263,0.125872129,-0.601548914,0.015398914,-0.250513887,-0.49789541,-0.266138173,0.061635755,-0.239886123,0.140593495,0.024196316,-0.817714391,-0.082228364,1.001949632,0.28782324,0.220544694,-0.841324403,0.068669926,-0.183601563,0.4316345,-0.153047554
0.413120949,6.681922982,-0.255215176,1.142063197,3.314349708,-0.193736443,0.366481807,-1.190248813,-0.118096173,1.522657902,-0.808144687,1.784805417,-0.687730601,-0.943210894,0.946196268,-0.0277144,1.274469396,-0.305748813,0.239781553,0.745694172,0.841735811,-0.188266573,0.572181202,0.246424534,0.353381902,-1.450344802,1.432070895,-0.354504495,-0.526837785,-0.001272232,-0.503609518,-0.240406955,-0.234992354,-0.585286274,0.107618462,0.185855801,-0.548403348,0.046781433,0.105019124,0.03192066
6.294340729,-1.490295357,-0.958286975,-0.811044358,0.044179117,-1.478889307,-0.893097601,-0.968476495,0.748254815,-0.173461611,-0.052019003,0.160656417,-0.960639597,0.777546182,0.218556012,-1.068592491,-1.073610985,0.404031131,1.009887878,-0.001327943,0.254376997,0.333029327,-1.423429668,0.910049347,1.016483325,-0.398627579,0.542492397,-0.272214434,0.26772338,0.516044328,0.208108829,0.137125666,0.381206165,0.154863137,-0.337418249,-0.328131312,0.114977518,-0.036041862,-0.25503911,0.054989706
8.659858125,-0.98505402,0.398722244,1.131213306,-0.7701595,1.923150916,-0.300372275,0.641944053,-0.04773659,0.231655101,-0.680222294,0.083609938,-0.718387566,0.397682853,-0.347250336,0.061201979,0.614051356,-0.402473231,0.181509924,-0.90068775,-0.736166082,0.291072443,1.017192747,-0.361152118,-0.286313356,0.086545701,-0.297656098,0.39880394,0.632320643,0.447402778,0.350264034,-0.458132525,-0.093598028,0.571087244,0.205018485,-0.532628518,0.142216207,-0.344126452,-0.017460573,-0.240363405
0.04238608,-0.209398972,-0.821005568,-0.423122572,0.14961511,-0.279493465,0.88124567,0.88471287,0.380387946,0.661800152,-0.231233343,0.03843758,0.733505673,1.330867983,-0.480805693,0.55996938,-0.09162499,-0.369115592,-0.003603958,0.506845112,-0.181961959,-0.966783353,-0.172292526,-0.391232093,0.962145621,0.15071812,-0.037601593,0.714453702,-0.2186908,-0.167858277,0.274451436,-0.229052182,0.581254134,0.058697858,0.294686897,-0.053388689,0.088051491,-0.401082899,0.086612565,-0.006643241
0.461677294,-0.539052035,1.217901576,-0.196284802,-0.449409781,-0.584824868,1.591018709,0.003752743,-0.403968019,-0.077460446,-0.628664262,0.813341787,0.037552629,0.343461199,-0.596359645,-1.18443165,0.229300388,0.958451835,-0.76467355,0.606647562,0.38087353,0.392719757,0.489999254,0.562950837,0.698061673,0.257463081,-0.460900487,0.20928894,0.052598868,0.449950006,0.538125472,0.363044437,0.114244177,-0.229074279,0.223440677,0.401729545,0.023601476,0.135716238,-0.097113871,-0.14482283
4.581323148,-0.181949266,-2.035166647,-0.103226459,-0.048961185,0.154939912,1.349360589,1.172697977,-0.403123282,0.866105445,-0.011975751,1.153514056,0.020636763,0.163768161,0.671459972,0.157961041,-0.431890813,-0.232663066,-0.603429484,-0.089946134,0.084551063,-0.470638182,0.593665086,0.034699733,-0.088891529,0.196101307,0.141345065,-0.494688625,0.062698414,0.217016922,-0.010006734,-0.211127423,-0.100792048,-0.110392614,-0.560170312,-0.662894713,-0.114461736,-0.14036924,0.014576191,-0.508542519
8.442070506,-1.438014269,-0.151448157,1.00690659,0.195276398,-0.476876726,0.667007568,0.401483081,0.016865575,-0.809516069,-0.019417524,-0.58606868,0.661406336,0.242454919,1.543730536,-0.234822806,0.045771283,-0.469153328,-0.910460432,-0.791177275,0.88139204,0.124328815,-0.026710517,-0.315672758,-0.586854522,-0.433805095,-0.238842637,-0.562205659,-0.741082505,0.068586559,0.25202653,0.374321784,0.457084892,-0.108078696,-0.382795365,-0.067932791,0.086507734,-0.218605094,0.342877943,-0.233845144
